date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:57:33	1821/1821	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:28:00%20GMT	https://peruoffset.pe/assets/images/productos/tagPeru/thumbs/thums_tagPeru4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/tagPeru/thumbs/thums_tagPeru4.jpg	(from https://peruoffset.pe/tagPeru.html)
10:57:33	70704/70704	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:22%20GMT	https://peruoffset.pe/assets/images/productos/tagPeru/tagPeru2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/tagPeru/tagPeru2.jpg	(from https://peruoffset.pe/tagPeru.html)
10:57:33	42787/42787	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:23%20GMT	https://peruoffset.pe/assets/images/productos/tagPeru/tagPeru3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/tagPeru/tagPeru3.jpg	(from https://peruoffset.pe/tagPeru.html)
10:57:33	59903/59903	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:24%20GMT	https://peruoffset.pe/assets/images/productos/tagPeru/tagPeru1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/tagPeru/tagPeru1.jpg	(from https://peruoffset.pe/tagPeru.html)
10:57:34	46544/46544	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:24%20GMT	https://peruoffset.pe/assets/images/productos/tagPeru/tagPeru4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/tagPeru/tagPeru4.jpg	(from https://peruoffset.pe/tagPeru.html)
10:57:34	2449/2449	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:58%20GMT	https://peruoffset.pe/assets/images/productos/microcorPeru/thumbs/thums_microcorPeru1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/microcorPeru/thumbs/thums_microcorPeru1.jpg	(from https://peruoffset.pe/microcorPeru.html)
10:57:34	2370/2370	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:59%20GMT	https://peruoffset.pe/assets/images/productos/microcorPeru/thumbs/thums_microcorPeru2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/microcorPeru/thumbs/thums_microcorPeru2.jpg	(from https://peruoffset.pe/microcorPeru.html)
10:57:34	2143/2143	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:59%20GMT	https://peruoffset.pe/assets/images/productos/microcorPeru/thumbs/thums_microcorPeru3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/microcorPeru/thumbs/thums_microcorPeru3.jpg	(from https://peruoffset.pe/microcorPeru.html)
10:57:35	2431/2431	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:27:00%20GMT	https://peruoffset.pe/assets/images/productos/microcorPeru/thumbs/thums_microcorPeru4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/microcorPeru/thumbs/thums_microcorPeru4.jpg	(from https://peruoffset.pe/microcorPeru.html)
10:57:35	1921/1921	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:27:01%20GMT	https://peruoffset.pe/assets/images/productos/microcorPeru/thumbs/thums_microcorPeru5.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/microcorPeru/thumbs/thums_microcorPeru5.jpg	(from https://peruoffset.pe/microcorPeru.html)
10:57:35	58625/58625	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:11%20GMT	https://peruoffset.pe/assets/images/productos/microcorPeru/microcorPeru2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/microcorPeru/microcorPeru2.jpg	(from https://peruoffset.pe/microcorPeru.html)
10:57:35	62930/62930	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:11%20GMT	https://peruoffset.pe/assets/images/productos/microcorPeru/microcorPeru1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/microcorPeru/microcorPeru1.jpg	(from https://peruoffset.pe/microcorPeru.html)
10:57:35	57583/57583	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:12%20GMT	https://peruoffset.pe/assets/images/productos/microcorPeru/microcorPeru3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/microcorPeru/microcorPeru3.jpg	(from https://peruoffset.pe/microcorPeru.html)
10:57:36	69151/69151	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:13%20GMT	https://peruoffset.pe/assets/images/productos/microcorPeru/microcorPeru4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/microcorPeru/microcorPeru4.jpg	(from https://peruoffset.pe/microcorPeru.html)
10:57:36	1183/1183	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:56%20GMT	https://peruoffset.pe/assets/images/productos/flexoPeru/thumbs/thums_flexoPeru1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/flexoPeru/thumbs/thums_flexoPeru1.jpg	(from https://peruoffset.pe/flexoPeru.html)
10:57:36	50324/50324	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:13%20GMT	https://peruoffset.pe/assets/images/productos/microcorPeru/microcorPeru5.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/microcorPeru/microcorPeru5.jpg	(from https://peruoffset.pe/microcorPeru.html)
10:57:37	2121/2121	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:55%20GMT	https://peruoffset.pe/assets/images/productos/flexoPeru/thumbs/thums_flexoPeru2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/flexoPeru/thumbs/thums_flexoPeru2.jpg	(from https://peruoffset.pe/flexoPeru.html)
10:57:37	1947/1947	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:56%20GMT	https://peruoffset.pe/assets/images/productos/flexoPeru/thumbs/thums_flexoPeru3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/flexoPeru/thumbs/thums_flexoPeru3.jpg	(from https://peruoffset.pe/flexoPeru.html)
10:57:37	1199/1199	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:56%20GMT	https://peruoffset.pe/assets/images/productos/flexoPeru/thumbs/thums_flexoPeru4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/flexoPeru/thumbs/thums_flexoPeru4.jpg	(from https://peruoffset.pe/flexoPeru.html)
10:57:37	1433/1433	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:56%20GMT	https://peruoffset.pe/assets/images/productos/flexoPeru/thumbs/thums_flexoPeru5.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/flexoPeru/thumbs/thums_flexoPeru5.jpg	(from https://peruoffset.pe/flexoPeru.html)
10:57:37	17694/17694	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:06%20GMT	https://peruoffset.pe/assets/images/productos/flexoPeru/flexoPeru1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/flexoPeru/flexoPeru1.jpg	(from https://peruoffset.pe/flexoPeru.html)
10:57:38	45540/45540	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:05%20GMT	https://peruoffset.pe/assets/images/productos/flexoPeru/flexoPeru2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/flexoPeru/flexoPeru2.jpg	(from https://peruoffset.pe/flexoPeru.html)
10:57:38	36516/36516	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:06%20GMT	https://peruoffset.pe/assets/images/productos/flexoPeru/flexoPeru3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/flexoPeru/flexoPeru3.jpg	(from https://peruoffset.pe/flexoPeru.html)
10:57:38	24583/24583	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:07%20GMT	https://peruoffset.pe/assets/images/productos/flexoPeru/flexoPeru4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/flexoPeru/flexoPeru4.jpg	(from https://peruoffset.pe/flexoPeru.html)
10:57:38	29336/29336	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:07%20GMT	https://peruoffset.pe/assets/images/productos/flexoPeru/flexoPeru5.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/flexoPeru/flexoPeru5.jpg	(from https://peruoffset.pe/flexoPeru.html)
10:57:39	2319/2319	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:28:02%20GMT	https://peruoffset.pe/assets/images/productos/tradePeru/thumbs/thums_tradePeru1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/tradePeru/thumbs/thums_tradePeru1.jpg	(from https://peruoffset.pe/tradePeru.html)
10:57:39	2320/2320	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:28:03%20GMT	https://peruoffset.pe/assets/images/productos/tradePeru/thumbs/thums_tradePeru2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/tradePeru/thumbs/thums_tradePeru2.jpg	(from https://peruoffset.pe/tradePeru.html)
10:57:39	1525/1525	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:28:04%20GMT	https://peruoffset.pe/assets/images/productos/tradePeru/thumbs/thums_tradePeru3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/tradePeru/thumbs/thums_tradePeru3.jpg	(from https://peruoffset.pe/tradePeru.html)
10:57:39	2198/2198	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:28:05%20GMT	https://peruoffset.pe/assets/images/productos/tradePeru/thumbs/thums_tradePeru4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/tradePeru/thumbs/thums_tradePeru4.jpg	(from https://peruoffset.pe/tradePeru.html)
10:57:39	2268/2268	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:28:04%20GMT	https://peruoffset.pe/assets/images/productos/tradePeru/thumbs/thums_tradePeru5.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/tradePeru/thumbs/thums_tradePeru5.jpg	(from https://peruoffset.pe/tradePeru.html)
10:57:40	45485/45485	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:27%20GMT	https://peruoffset.pe/assets/images/productos/tradePeru/tradePeru1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/tradePeru/tradePeru1.jpg	(from https://peruoffset.pe/tradePeru.html)
10:57:40	64876/64876	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:28%20GMT	https://peruoffset.pe/assets/images/productos/tradePeru/tradePeru2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/tradePeru/tradePeru2.jpg	(from https://peruoffset.pe/tradePeru.html)
10:57:40	29540/29540	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:28%20GMT	https://peruoffset.pe/assets/images/productos/tradePeru/tradePeru3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/tradePeru/tradePeru3.jpg	(from https://peruoffset.pe/tradePeru.html)
10:57:40	57012/57012	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:28%20GMT	https://peruoffset.pe/assets/images/productos/tradePeru/tradePeru4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/tradePeru/tradePeru4.jpg	(from https://peruoffset.pe/tradePeru.html)
10:57:41	45648/45648	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:29%20GMT	https://peruoffset.pe/assets/images/productos/tradePeru/tradePeru5.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/tradePeru/tradePeru5.jpg	(from https://peruoffset.pe/tradePeru.html)
10:57:41	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Sep%202023%2015:57:40%20GMT	https://peruoffset.pe/assets/images/productos/tradePeru/tradePeru6.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/productos/tradePeru/tradePeru6.jpg	(from https://peruoffset.pe/tradePeru.html)
10:57:41	2661/2661	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:33%20GMT	https://peruoffset.pe/assets/images/lineas/alimentos-y-bebidas/thumbs/thumbs-alimentos-y-bebidas-1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/alimentos-y-bebidas/thumbs/thumbs-alimentos-y-bebidas-1.jpg	(from https://peruoffset.pe/alimentos-y-bebidas.html)
10:57:41	2104/2104	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:33%20GMT	https://peruoffset.pe/assets/images/lineas/alimentos-y-bebidas/thumbs/thumbs-alimentos-y-bebidas-2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/alimentos-y-bebidas/thumbs/thumbs-alimentos-y-bebidas-2.jpg	(from https://peruoffset.pe/alimentos-y-bebidas.html)
10:57:42	2447/2447	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:33%20GMT	https://peruoffset.pe/assets/images/lineas/alimentos-y-bebidas/thumbs/thumbs-alimentos-y-bebidas-3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/alimentos-y-bebidas/thumbs/thumbs-alimentos-y-bebidas-3.jpg	(from https://peruoffset.pe/alimentos-y-bebidas.html)
10:57:42	2562/2562	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:33%20GMT	https://peruoffset.pe/assets/images/lineas/alimentos-y-bebidas/thumbs/thumbs-alimentos-y-bebidas-4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/alimentos-y-bebidas/thumbs/thumbs-alimentos-y-bebidas-4.jpg	(from https://peruoffset.pe/alimentos-y-bebidas.html)
10:57:42	46373/46373	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:24:58%20GMT	https://peruoffset.pe/assets/images/lineas/alimentos-y-bebidas/alimentos-y-bebidas-1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/alimentos-y-bebidas/alimentos-y-bebidas-1.jpg	(from https://peruoffset.pe/alimentos-y-bebidas.html)
10:57:42	39340/39340	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:24:59%20GMT	https://peruoffset.pe/assets/images/lineas/alimentos-y-bebidas/alimentos-y-bebidas-2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/alimentos-y-bebidas/alimentos-y-bebidas-2.jpg	(from https://peruoffset.pe/alimentos-y-bebidas.html)
10:57:43	52353/52353	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:00%20GMT	https://peruoffset.pe/assets/images/lineas/alimentos-y-bebidas/alimentos-y-bebidas-3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/alimentos-y-bebidas/alimentos-y-bebidas-3.jpg	(from https://peruoffset.pe/alimentos-y-bebidas.html)
10:57:43	66652/66652	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:03%20GMT	https://peruoffset.pe/assets/images/lineas/alimentos-y-bebidas/alimentos-y-bebidas-4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/alimentos-y-bebidas/alimentos-y-bebidas-4.jpg	(from https://peruoffset.pe/alimentos-y-bebidas.html)
10:57:43	28945/28945	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Feb%202023%2022:31:25%20GMT	https://peruoffset.pe/higiene-y-limpieza	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/higiene-y-limpieza-2.html	(from https://peruoffset.pe/alimentos-y-bebidas.html)
10:57:43	2558/2558	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:35%20GMT	https://peruoffset.pe/assets/images/lineas/belleza-y-cosmetica/thumbs/thumbs-belleza-y-cosmetica-1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/belleza-y-cosmetica/thumbs/thumbs-belleza-y-cosmetica-1.jpg	(from https://peruoffset.pe/belleza-y-cosmetica.html)
10:57:44	3014/3014	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:35%20GMT	https://peruoffset.pe/assets/images/lineas/belleza-y-cosmetica/thumbs/thumbs-belleza-y-cosmetica-2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/belleza-y-cosmetica/thumbs/thumbs-belleza-y-cosmetica-2.jpg	(from https://peruoffset.pe/belleza-y-cosmetica.html)
10:57:44	3388/3388	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:36%20GMT	https://peruoffset.pe/assets/images/lineas/belleza-y-cosmetica/thumbs/thumbs-belleza-y-cosmetica-3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/belleza-y-cosmetica/thumbs/thumbs-belleza-y-cosmetica-3.jpg	(from https://peruoffset.pe/belleza-y-cosmetica.html)
10:57:44	3286/3286	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:36%20GMT	https://peruoffset.pe/assets/images/lineas/belleza-y-cosmetica/thumbs/thumbs-belleza-y-cosmetica-4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/belleza-y-cosmetica/thumbs/thumbs-belleza-y-cosmetica-4.jpg	(from https://peruoffset.pe/belleza-y-cosmetica.html)
10:57:44	42846/42846	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:31%20GMT	https://peruoffset.pe/assets/images/lineas/belleza-y-cosmetica/belleza-y-cosmetica-1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/belleza-y-cosmetica/belleza-y-cosmetica-1.jpg	(from https://peruoffset.pe/belleza-y-cosmetica.html)
10:57:45	69937/69937	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:32%20GMT	https://peruoffset.pe/assets/images/lineas/belleza-y-cosmetica/belleza-y-cosmetica-2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/belleza-y-cosmetica/belleza-y-cosmetica-2.jpg	(from https://peruoffset.pe/belleza-y-cosmetica.html)
10:57:45	72833/72833	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:34%20GMT	https://peruoffset.pe/assets/images/lineas/belleza-y-cosmetica/belleza-y-cosmetica-3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/belleza-y-cosmetica/belleza-y-cosmetica-3.jpg	(from https://peruoffset.pe/belleza-y-cosmetica.html)
10:57:45	64535/64535	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:34%20GMT	https://peruoffset.pe/assets/images/lineas/belleza-y-cosmetica/belleza-y-cosmetica-4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/belleza-y-cosmetica/belleza-y-cosmetica-4.jpg	(from https://peruoffset.pe/belleza-y-cosmetica.html)
10:57:46	1919/1919	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:40%20GMT	https://peruoffset.pe/assets/images/lineas/delivery/thumbs/thumbs-delivery-1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/delivery/thumbs/thumbs-delivery-1.jpg	(from https://peruoffset.pe/delivery.html)
10:57:46	2178/2178	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:40%20GMT	https://peruoffset.pe/assets/images/lineas/delivery/thumbs/thumbs-delivery-2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/delivery/thumbs/thumbs-delivery-2.jpg	(from https://peruoffset.pe/delivery.html)
10:57:46	2385/2385	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:40%20GMT	https://peruoffset.pe/assets/images/lineas/delivery/thumbs/thumbs-delivery-3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/delivery/thumbs/thumbs-delivery-3.jpg	(from https://peruoffset.pe/delivery.html)
10:57:46	2303/2303	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:41%20GMT	https://peruoffset.pe/assets/images/lineas/delivery/thumbs/thumbs-delivery-4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/delivery/thumbs/thumbs-delivery-4.jpg	(from https://peruoffset.pe/delivery.html)
10:57:47	39237/39237	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:39%20GMT	https://peruoffset.pe/assets/images/lineas/delivery/delivery-1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/delivery/delivery-1.jpg	(from https://peruoffset.pe/delivery.html)
10:57:47	47437/47437	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:41%20GMT	https://peruoffset.pe/assets/images/lineas/delivery/delivery-2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/delivery/delivery-2.jpg	(from https://peruoffset.pe/delivery.html)
10:57:47	66188/66188	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:41%20GMT	https://peruoffset.pe/assets/images/lineas/delivery/delivery-3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/delivery/delivery-3.jpg	(from https://peruoffset.pe/delivery.html)
10:57:47	56372/56372	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:44%20GMT	https://peruoffset.pe/assets/images/lineas/delivery/delivery-4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/delivery/delivery-4.jpg	(from https://peruoffset.pe/delivery.html)
10:57:48	3244/3244	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:44%20GMT	https://peruoffset.pe/assets/images/lineas/higiene-y-limpieza/thumbs/thumbs-higiene-y-limpieza-1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/higiene-y-limpieza/thumbs/thumbs-higiene-y-limpieza-1.jpg	(from https://peruoffset.pe/higiene-y-limpieza.html)
10:57:48	3782/3782	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:44%20GMT	https://peruoffset.pe/assets/images/lineas/higiene-y-limpieza/thumbs/thumbs-higiene-y-limpieza-2.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/higiene-y-limpieza/thumbs/thumbs-higiene-y-limpieza-2.jpg	(from https://peruoffset.pe/higiene-y-limpieza.html)
10:57:48	2452/2452	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:44%20GMT	https://peruoffset.pe/assets/images/lineas/higiene-y-limpieza/thumbs/thumbs-higiene-y-limpieza-3.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/higiene-y-limpieza/thumbs/thumbs-higiene-y-limpieza-3.jpg	(from https://peruoffset.pe/higiene-y-limpieza.html)
10:57:48	1820/1820	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:26:45%20GMT	https://peruoffset.pe/assets/images/lineas/higiene-y-limpieza/thumbs/thumbs-higiene-y-limpieza-4.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/higiene-y-limpieza/thumbs/thumbs-higiene-y-limpieza-4.jpg	(from https://peruoffset.pe/higiene-y-limpieza.html)
10:57:49	81330/81330	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Nov%202022%2022:25:47%20GMT	https://peruoffset.pe/assets/images/lineas/higiene-y-limpieza/higiene-y-limpieza-1.jpg	//wsl.localhost/Ubuntu/home/omar/projects/peruoffset/peruoffset/peruoffset.pe/assets/images/lineas/higiene-y-limpieza/higiene-y-limpieza-1.jpg	(from https://peruoffset.pe/higiene-y-limpieza.html)
